Product.Name,Brand.Name,Price,Rating,Reviews,Actual Sentiment,UpdatedVotes,VotesRating
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,PRODUCT IS NOT NEW AS STATED. PRODUCT IS REFURBISHED. Don't buy this phone from planet mobile. Mine had all sorts of problems right off the bat but I just dealt with them until after a few months when it completely broke same as another reviewer said where it only stays on for a few minutes and then a yellow or red screen flashes and it restarts. It stays at 1%. They said I couldn't return it because it was past the 90 days but that the manufacture warranty would still be good since all iPhones have a 1 year warranty. Well I checked and it was expired and Apple said the phone was purchased in 2010. I bought it in 2014. That means it is REFURBISHED NOT NEW the description is a lie but Amazon said I wasnt covered by the A to Z coverage because I didn't let them know the product was not as described in the first FOURTEEN days. I had no way of knowing it was refurbished because by all intents and purposes it was a new phone but it lasted just long enough to seem fine until it was too late to return. And I had no idea it was refurbished until I schedule the manufacture warranty as was suggested. I have tried to make continuous claims and they always say they understand but I always get denied thanks to the 14 days period I needed to respond. CHECK YOUR SERIAL NUMBER upon receiving it to see if your warranty is expired. Then you'll know it refurbished. I wish someone had told me that before I wasted my money.,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Also,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,excelente,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Went to our local store to activate the phone and discovered it was on the stolen phones list. Not happy.,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Great.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,My daughter said she likes it.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"This iphone works great ! Nothing came cracked or misplaced . If your deciding to buy one , you could trust amazon .",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"Phone doesn't work right at all, speaker doesn't work, can't restore phone. And the back came cracked",,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,After 3 weeks phone didn't work lots of problems not worth it . You could hear them but they couldn't hear you then in reverse. 1 out 23 calls would work if you were lucky . Don't waste your time or your money .,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,Very slow and I am disappointed,,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,One of the speakers doesn't work..,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Amaising....thanks you...!!!!😉👌,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"I received it in pretty good shape , but it does not work, can't make any calls or get any",,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,"Would of liked a printed booklet of how to set things up.I am senor citizen & need to read something other than on just phone..Had to purchase ""how to book""",,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,The phone was in excellent condition and we have had no issues with it. The charger stopped working about a week later. Other than that I have nothing negative to say about our experience.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,Had to get it fixed the next day,,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Perfect!,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Still using it,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,I love it . It was what I needed . thank you very much.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"Great phone , but not a contract phone with AT&T",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,A gift. Passed the grandson test.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Great!,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,great phone,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,Not happy!!!,,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Got phone in 3 days! Great phone, very like new!",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Love it so far. The Home button doesn't work but the seller told me that at the very beginning. The assisted Home button (setting you have to turn on) works great.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,goods,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"this is one of the worst products i've ever bought from Apple ive had it encased in a otter box for protection and upkeep and it still regularly blips out. so far as the battery is concerned it regularly abruptly dies even if one moment before it reads 40-50% power, and the power button stopped working soon after i got it. do yourself a favor if you're considering apple for a phone just go with Samsung, LG, or something else. it's not worth the faulty poor quality and headaches this one will bring you.",,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"The product was a huge disappointment. After a week of use, callers could not hear your voice when you called out on the phone. The only way to use the phone, as a phone, is with headphones. I do not recommend product and did not purchase the product just to be able to text.",,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,worked for one day; next time i'll buy direct from ATT.,,2,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Love it,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,My phone was supposed to be iphone 4s 32g but it jus iphone four and is only set up for ios 6 cant update or download versions of apps i used to have,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Easy Transaction exactly what I expected.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,good,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,I got it but the cable is not from apple and is Blue color also the cable has cut,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,GREAT,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,just what I expected,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Works perfect came in perfect condition thank you,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Does not work as advertised,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Great price,great phone",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,I love this iphone it is great!!,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Don't be fooled when I opened the package I was super excited the phone looked brand new! The first day everything worked and seemed great then my phone would go black and turn off.also it would freeze and get super hot. There charger they supply you with does not work so for 266$ I feel was a big rip off don't be fooled be careful when buying a phone from companies like this and also AT&T had a hard time putting the phone ID in as well. Never again this product was a too good to be true!,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Phone doesn't get good reception. I have written to send it back and have received no comment back. It is the 4 of Sept. and must send it back by Sept. 6th. Not happy.,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"buyer beware I bought three phones from amazon three different phone one for att, one for straight talk and one for Verizon . they are all junk my att phone broke in three weeks, my daughters phone for Verizon has more problems than I can list is basically unuseable, and my sons phone which is the one I am reviewing works but freezes, hangs up and other stuff and he has had it about four weeks. So highly unlikely I got three lemons. right? DON'T BUY YOUR CELL PHONES FROM AMAZON THEY ARE GARBAGE!!!!!",,2,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"Heats up a bit when charging, but it's a great phone.",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,Works good,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Screen freezes a lot but other than that i love it,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,very good....,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Works well,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"Love my phone, the only complaint I have, was how it was packaged.",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,I have discovered they do not make Apple products like they used to...the top button locked up on the third day of having it.,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,came in good condition,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,It's fine but the volume is really low when talking.,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,Good,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Perfect!,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,A family member keeps breaking his phone. I didn't want to buy a brand new one. This re-furbished phone is working great and I couldn't beat the price.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Thanks so much I give you A++++,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,its a use cellphone. thats not a brand new,,2,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Returned it cause I needed a 4s,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"Good used device. 80% good. Rare camera is not working. I showed it to I-Phone tech (iphoneaid.com) in Baltimore, MD. John fixed it in 15 minutes. Checked the I-phone and replaced the rare camera with new part. Thanks to Amazon and Iphoneaid.com",,2,8
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Purchased an iPhone to replace a broken one and the new one works almost perfectly so far with the exception of the home button. It appears a bit worn down and I'm needing to push the button down hard 3 and 4 times to get the phone to respond. Other than that seems to be in very good shape.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,its all great i swear works just like a new i phone 4s but the top power button does not work unless i hold it down for about three times which hurts.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,This phone was reported stolen and is on the at&t blacklist and is blocked from network use. It doesn't work even for at&t like it said it would. I talked to an at&t personnel and she looked up the phone and it was reported stolen.,,3,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"The phone I had ordered worked for about 3 months then started to glitch. I took it to the Apple Store to see what I needed to get repaired and the man told me that the phone was a imitation model of an iPhone, basically a phone made of random other parts programmed to work like an Apple iPhone. It eventually ended up crashing and not working at all. Just be careful when ordering techs on here.",,4,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"Phone looks and seems to work wonderfully, however the phones was locked! Thus making me spend more money to get it unlocked... Besides that the shipping was VERY fast!",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"The iPhone i ordered actually came a day earlier than it was suppose to . The phone is used but works brand new . I've had it for about 3 and a half weeks now and I have absolutely no complaints . I definitely recommend ordering from this Seller to anyone, very professional and prompt .",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,We got this used and it works perfectly fine! It was nice that it came with a case and a screen protector! Nothing wrong that stood out.,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"I got the phone early and was able to resync all my apps in short time, I was very happy to be up and running again with this phone , Thank you for quick service,",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Nice device. If you are used to Apple lifestyle for sure you are gonna love this Iphone 4 I'll recommend it,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Great deal, you can not go wrong purchasing from this site.",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,works and looks good,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Wi fi is bad,,2,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,I bought this phone to gift someone and the phone was horrible. The speaker was bad and the person whom I gifted was not able to hear the voice from other side. I tried to contact the seller but there was no customer service from the other end. We tried to take it to apple store to fix the problem they told us it is a used phone may be stolen. Stay away from this DON'T WASTE YOUR MONEY LIKE I DID !!!!,,4,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"I am happy with my new phone, it was in new condition and no scraches.",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Thank you,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"Returned, did not work properly.",,2,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Very good,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,very good,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,So happy with this product! Would definitely buy from here again!!!,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"I bring this iPhone 4 to Shanghai for gift, but in Shanghai dose not work, looks like was locked! So I have to bring back to US to unlocked!",,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,battery failed after 7 months,,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,I am glad that I purchased this product. This product has served me well so far.I recommend it to everyone.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,I bought this refurbished phone for my daughter for Christmas. We'll it worked great until the 30 day warranty expired. After spending this kind of money not to mention the thousands of dollars spent with Amazon this was a total disappointment and recommend never to buy anything with Amazon that does not have a manufactures warranty . Shame on you Amazon!!!!,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"It can run the newest iOS. No Siri but I do not much care about that. The disappointment is that is just 3G and does not support 4G. Responds well, has Face Time.",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,I bought this iPhone 2 years ago and I'm still using it it came like the info said and like the pictures I recommend anyone getting iphone 4 go hereI just now figured out the ratings and reviews sorry took so long get backWith everyone,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Went with an iphone 4 32gb when my ipod 5th generation video finally bit the dust. I can say that I'm very happy with this phone, the call quality, bluetooth quality, and music quality are all excellent. In addition I recently added a Paypal card swipe which is something I could not have done with my old phone.Very easy to get used to after a few days, and the battery life is astounding. Later model iPhones have a special feature with the recently released OS to sync with newer cars better. I might upgrade my phone if I ever get a new car, but for now the used iPhone 4 I have works great with my old car's aftermarket JVC stereo (purchased probably 4 years ago!) USB interface and I'm totally satisfied with my purchase.",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,This was my first time purchasing a phone on Amazon. Was pleased with the price and selection. Phone works well - have had no problems at all. Will definately use for future purchases,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,can you help me to unlock it because it does not work in Venezuela. I await your prompt response thanks,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,"Everything is really good except the battery life does not last very long at all, had an iPhone 4 before this one and battery life was excellent but his one sucks",,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Great!!,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"I loved the service I received from Amazon, however, one of the speakers was blown on the Iphone.",,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,I love it !,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"the phone was not unlocked, I can not activate it for not having a sim card at & t",,2,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Works great and good condition.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"less than a year it lasted, of course I bought it used but guess it was a waste of money...",,2,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Love it works great,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,The home button doesn't work half of the time.,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Even though the iPhone 6 will be out soon, I fell in love with this phone. The processor makes everything super quick, and even though non-market apps are much easier to obtain on an Android, I find that the versatility of the iPhone makes up for it",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,this product is very bad the sound it's dosent work never,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,For some reason people have a problem hearing me on this phone but I can hear them fine,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Phone is in realy nice condition. Only charging cabel broke down affter two weeks of using. I'm afraid it wasn't original. Skiping that everything works well.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Apple iPhone 4 32GB (Black) - AT&T ...worked just perfect,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Good,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Outstanding iPhone,like it.!",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"Did not work properly, returned it for full refund!",,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Excelent item, fast shipping, works great..5 stars",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Got this for my daughter and she loved it! The seller was great and tie this day my daughter is still using that phone. This was her first smartphone and I think its a good starter for anyone under 13.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,delivered as advertised,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,After 2 months the home button doesn't work. Took it to Apple to fix. They said it was out of warranty. Found out that it was a 2010 product. YUCKYUCKYUCK!Will cost $150 to replace/fix.Buyer Beware!,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,I enjoyed this phone. It was in great condition and it works really well. I think that Amazon is a great place to purchase products because they have always treated me right. I would recommend Amazon to any body. It is convenient and I like it.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,"The price was good but the phone has much more scratches than I expected. The lense on the camara is so scratched that I cannot take a clear picture, also there was a sticker with the phone info stuck directly on the phone.",,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Waster 130 US to get this phone and its problematic . i spoke to the buyer before i purchased tha phone also,,3,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"just received it, didnt see any scratches as indicated. operates quick, charger cord appeared to be new, i plan on buying two more..",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,I bought the phone for my teenage son for xmas and its awesome...no problems at all. Thanks so much he loves it!!!!!!!!!,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,I love this phone so much it works great now but a few days after I got it it broke and wouldn't turn on so I took it to the apple store and now it works great,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Works looks and my wife is very happy with it. Thank you. She won't go any where with out it.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"The phone was exactly how it was advertised, my son is very happy with this phone. Took it to AT&T and didnt have one second of trouble getting the phone activated for service. Minimal scratches and fast delivery. Awesome service",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,Please send a very bad version. What is going on? What are you asking me again? Too bad the broken screens which use the blue lights. I asked for my money.,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,"All I can say is I ordered the phone and it arrived on time. I gave it to my 13y/o daughter as a Christmas gift. As of right now, it is working just fine. I would recommend this to others.",,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,Lasted a few months. It was good while it worked but then the phone turned off and never turned back on because the battery was bad.,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,phone worked great for 36 to 48 hrs and just shut off in the middle of a call and will not come back on,,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,The phone arrived in the time stated when ordered. It was packaged in a bubble wrap inside of an appropriate sized box to prevent any damage to the phone. They also included a charger and headphones (not the apple brand). The phone was clean without even a scratch on it. It looked brand new. AT&T was able to immediately add a line to the phone. I am planning on purchasing my mother the same phone and will definitely return to this seller if they have a white one available as I am truly impressed.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,My mom liked it. The only thing is that the phone is locked. It costs about a hundred dollars for my mom to unlock it in China.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,I bought this for my daughter and she loves this phone.She is able to use this phone overseas without any problemsJust what I was looking for,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"The phone was in okay shape when I got it. The seller contacted me and told me that it was only a 16gb instead. But the description said it had been checked and was in working order. However, when I got it, part of the screen doesn't work. It wouldn't be a big deal (because I can rotate it from side to side) but many apps don't have that option so I can't easily use the apps because I can't use a portion of the screen. I have thought of the possibility of damage during shipping, but the phone seemed to be wrapped up well enough. All I can assume is that it didn't work when it was originally put in the mail.",,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Bought these phones for my brothers; received them in a very timely manner. No scratches, phones worked great! I definitely recommend purchasing from this user.",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,I like the phone but when I got it the lock button didn't work and the screen had line all on it. I wasn't pleased.,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Hi, I bought this phone used and all together wit shipping it came out to be $133.00. This is the used black iphone4 16gb! Shipping was fast! To say this phone is used its in excellent condition. I mean i really almost tell that it was used. Seriously! I have service on it wit at&t and everything seems to work fine! The only lil nic is that the you have to push the home button kinda firm in order for it to work. Its not really a problem now and i just hope that it doesnt become one in the future! Over all Im satisfied!! This is great product for the price!",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"I love the iPhone, the only thing because nw the Sim card is smaller,great devise I send it all the way to Jamaica and in the process of getting myself 1 ( Julie)",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"THIS PRODUCT I RECIEVE FROM YOU IS AWESOME PERFECT AND I TRULY MEAN IT. THANKS, PLUS ITS NICE WORKING WITH YOU ! ! ! ! !",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Blown away. Not a scratch on it. Looks like a brand new phone. Came packaged just like a brand new phone. Performs like a brand new phone. Was marked ""like new"". But even better than that.",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Update, the camera lens was not scratched, it had a protective film over the lens that we thought where scratches. The phone works great, and was worth the money we paid. Sorry for my ignorance.",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Love the phone only 1 problem back camera doesn't work. Other than that I'm happy! Very reasonable price for what I received! Shipping was quick!,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"I've never had an iPhone so this was a huge deal for me, I took the risk to get a used one and I do not regret it, the seller gave me the phone with 4 more cables besides the original, original box with documentation, earpods, wall charger and even a black case. The seller even gave me the apple store bag. Thanks Hollywood Studio Gems!",,2,10
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"The iphone is like new and it works perfect, The only complain is when I read the item it said that was unlocked but that was not true. I have to pay 27 box more to get it free....",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,"I received the phone sooner than i expected, no scratches, decent screen, so that was a plus. Unfortunately the phone itself was kind of dirty doesn't work at top notch status. The home button is malfunctioning, i have to press it extremely hard for it to function correctly (hopefully it won't become a problem). The phone works slowly. . The charger is bent but works so no problem there. Shouldn't be described as ""Like new"" because it wasn't ""like new"".",,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Shipped fast, packaged with ear buds, and power cord plus wall adapter. Looks beautiful, no nicks or scrape and functions great.",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"I recieved the product pretty quick, and its in good condition turns on and works great for the price I paid I am happy.",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Use stuff are good stuff I dont regret buying this and I still have it using,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,When we finally got this phone is was in great condition. Looked brand new!I bought it for my daughter and she was so happy! Everything works well no problems;-),,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,Product was in good condition but was kind of dirty and the speaker seems to be going out other then that I love it.,,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"The item was sold as new, but when I received the phone it was easy to see that the phone had had its screen replaces. Not only that, the screen was poorly replaces and was moving. It was frustrating, since the item was supposed to be a gift, and so I had to find a different one at the last second.",,26,26
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Please I need to know how to find the key to download apps on my iphone 4 as Venezuela and buy it for when I go to the downloads me for a password and an ID,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"Its affortable and there was nothing wrong with it at all; no damage, no scratches, nothing. A great buy. Thank you",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,Phone came as described. And quickly. and they mailed it to my APO. Unlocked Via AT&T online chat. Works perfect for an older phone.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,It is fit my desire. It is also an excellent phone which has most of applications. Apple Iphone 4 16GB (BLACK) work good it is easy to use and carry.,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,"The home button doesn't work every few times, said it was like new which it is besides that. A little disappointed",,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,3,i started using the phone and it ok and stuff but the lock button did not work it came in a zip lock bag with a non working apple cable and i like it no other problem about it,,1,3
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,"theres a lot of space to hold music movies and books along with having room for contacts, apps, and pics!",,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"It says just what you get in the mail, very nice and functional equipment, will definately recommend it ! Delivered a day late but no complaints.",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"Got this phone because my android smart phone would only hold a charge for 5 hours. On the plus side, this phone holds a charge for days, on the negative side, folks don't get my texts sometimes, or I don't get their texts sometimes, and it ALWAYS cuts my call off when I've only been talking for a few minutes. Must just be my particular phone, my daughter has one and has no problems with hers. I'm going back to my android smart phone. This one is garbage, sorry I bought it.",,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"I fine this phone to be very well made, and it's loaded. I had a android phone before my iPhone, if I had to rate the difference I would pick this phone first. This phone is much more sophisticated, but people friendly.",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"The purchase of this iphone 4 has caused me so much hassle and waste of time. What a total regret buying this phone from ""mobilekarma"" Not only was it sold to me as a blacklisted phone, there's no way to get this iphone off the list. I had contacted mobile karma and they have no means to settling or solving this issue.",,2,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,this phone is locked to another AT&T network and does not accept a USA AT&T sim card this is very frustrating,,2,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,My husband loves his phone.It was the perfect gift .Thank you I'm looking forward to finding more gifts for family,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"This company seems like a joke to me, I got the phone but at least once a week I have to reset it. Like factory reset it. For the money I paid, shipping hassles I had, that is not worht",,1,1
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,2,This product arrived in box and with accessories that work! But we paid too much for this phone bc it continuously goes to the reboot screen! We are trying to find out how to fix this problem...but it is difficult!,,1,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,1,"After spending an addt'l $100 to replace the broken glass, once service was activated, we found out the owner did not remove his personal information and in order for us to do it, we needed his password. After several conversations with the seller, at the end of the day, he would not provide his pass code thus the phone was useless.",,2,2
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,My son wanted to be iphone nation but I had just switched carriers. So I was not going to pay full price for a new phone. Then I said let me look on Amazon.com. this phone did not have scratch on it. Perfect condition. My son loves it. Thank you. Money well spent.,,2,10
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,excelent,,1,5
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,4,"Received the device. It appears fine. But the design is so-so. It the phone fails from your hand, the front of the phone can break easily. I wish they had better design than this. I recommend to any body.",,1,4
Apple iPhone 4 32GB (Black) - AT&T,Apple,99.99,5,The phone was in a shrink sealed package as advertised. An excellent buy for my Granddaughter.,,1,5
